DESTINATION,PREFEX,SELLING RATE,RATES (US$)
United Kingdom - Mobile - O2,447708,0.0117,0.0078
United Kingdom - Mobile - O2,447709,0.0117,0.0078
United Kingdom - Mobile - O2,447710,0.0117,0.0078
United Kingdom - Mobile - O2,447711,0.0117,0.0078
United Kingdom - Mobile - O2,447712,0.0117,0.0078
United Kingdom - Mobile - O2,447713,0.0117,0.0078
United Kingdom - Mobile - O2,447714,0.0117,0.0078
United Kingdom - Mobile - O2,447715,0.0117,0.0078
United Kingdom - Mobile - O2,447716,0.0117,0.0078
United Kingdom - Mobile - O2,447718,0.0117,0.0078
United Kingdom - Mobile - O2,447719,0.0117,0.0078
United Kingdom - Mobile - O2,447720,0.0117,0.0078
United Kingdom - Mobile - O2,447724,0.0117,0.0078
United Kingdom - Mobile - O2,447725,0.0117,0.0078
United Kingdom - Mobile - O2,447729,0.0117,0.0078
United Kingdom - Mobile - O2,447730,0.0117,0.0078
United Kingdom - Mobile - O2,447731,0.0117,0.0078
United Kingdom - Mobile - O2,447732,0.0117,0.0078
United Kingdom - Mobile - O2,447734,0.0117,0.0078
United Kingdom - Mobile - O2,447736,0.0117,0.0078
United Kingdom - Mobile - O2,447738,0.0117,0.0078
United Kingdom - Mobile - O2,447739,0.0117,0.0078
United Kingdom - Mobile - O2,447740,0.0117,0.0078
United Kingdom - Mobile - O2,447742,0.0117,0.0078
United Kingdom - Mobile - O2,447743,0.0117,0.0078
United Kingdom - Mobile - O2,447745,0.0117,0.0078
United Kingdom - Mobile - O2,447746,0.0117,0.0078
United Kingdom - Mobile - O2,447749,0.0117,0.0078
United Kingdom - Mobile - O2,447750,0.0117,0.0078
United Kingdom - Mobile - O2,447751,0.0117,0.0078
United Kingdom - Mobile - O2,447752,0.0117,0.0078
United Kingdom - Mobile - O2,4477531,0.0117,0.0078
United Kingdom - Mobile - O2,4477532,0.0117,0.0078
United Kingdom - Mobile - O2,4477533,0.0117,0.0078
United Kingdom - Mobile - O2,4477534,0.0117,0.0078
United Kingdom - Mobile - O2,4477535,0.0117,0.0078
United Kingdom - Mobile - O2,4477536,0.0117,0.0078
United Kingdom - Mobile - O2,4477537,0.0117,0.0078
United Kingdom - Mobile - O2,4477538,0.0117,0.0078
United Kingdom - Mobile - O2,4477539,0.0117,0.0078
United Kingdom - Mobile - O2,447754,0.0117,0.0078
United Kingdom - Mobile - O2,447756,0.0117,0.0078
United Kingdom - Mobile - O2,447759,0.0117,0.0078
United Kingdom - Mobile - O2,447761,0.0117,0.0078
United Kingdom - Mobile - O2,447762,0.0117,0.0078
United Kingdom - Mobile - O2,447763,0.0117,0.0078
United Kingdom - Mobile - O2,447764,0.0117,0.0078
United Kingdom - Mobile - O2,447783,0.0117,0.0078
United Kingdom - Mobile - O2,447784,0.0117,0.0078
United Kingdom - Mobile - O2,447793,0.0117,0.0078
United Kingdom - Mobile - O2,447801,0.0117,0.0078
United Kingdom - Mobile - O2,447802,0.0117,0.0078
United Kingdom - Mobile - O2,447803,0.0117,0.0078
United Kingdom - Mobile - O2,447808,0.0117,0.0078
United Kingdom - Mobile - O2,447809,0.0117,0.0078
United Kingdom - Mobile - O2,447819,0.0117,0.0078
United Kingdom - Mobile - O2,447820,0.0117,0.0078
United Kingdom - Mobile - O2,447821,0.0117,0.0078
United Kingdom - Mobile - O2,447834,0.0117,0.0078
United Kingdom - Mobile - O2,447835,0.0117,0.0078
United Kingdom - Mobile - O2,447840,0.0117,0.0078
United Kingdom - Mobile - O2,447841,0.0117,0.0078
United Kingdom - Mobile - O2,447842,0.0117,0.0078
United Kingdom - Mobile - O2,447843,0.0117,0.0078
United Kingdom - Mobile - O2,447844,0.0117,0.0078
United Kingdom - Mobile - O2,447845,0.0117,0.0078
United Kingdom - Mobile - O2,447849,0.0117,0.0078
United Kingdom - Mobile - O2,447850,0.0117,0.0078
United Kingdom - Mobile - O2,447851,0.0117,0.0078
United Kingdom - Mobile - O2,447856,0.0117,0.0078
United Kingdom - Mobile - O2,447857,0.0117,0.0078
United Kingdom - Mobile - O2,447858,0.0117,0.0078
United Kingdom - Mobile - O2,447860,0.0117,0.0078
United Kingdom - Mobile - O2,4478640,0.0117,0.0078
United Kingdom - Mobile - O2,4478641,0.0117,0.0078
United Kingdom - Mobile - O2,4478642,0.0117,0.0078
United Kingdom - Mobile - O2,4478643,0.0117,0.0078
United Kingdom - Mobile - O2,4478645,0.0117,0.0078
United Kingdom - Mobile - O2,4478646,0.0117,0.0078
United Kingdom - Mobile - O2,4478647,0.0117,0.0078
United Kingdom - Mobile - O2,4478648,0.0117,0.0078
United Kingdom - Mobile - O2,4478649,0.0117,0.0078
United Kingdom - Mobile - O2,447871,0.0117,0.0078
United Kingdom - Mobile - O2,4478720,0.0117,0.0078
United Kingdom - Mobile - O2,4478721,0.0117,0.0078
United Kingdom - Mobile - O2,4478723,0.0117,0.0078
United Kingdom - Mobile - O2,4478724,0.0117,0.0078
United Kingdom - Mobile - O2,4478725,0.0117,0.0078
United Kingdom - Mobile - O2,4478726,0.0117,0.0078
United Kingdom - Mobile - O2,4478728,0.0117,0.0078
United Kingdom - Mobile - O2,4478729,0.0117,0.0078
United Kingdom - Mobile - O2,4478731,0.0117,0.0078
United Kingdom - Mobile - O2,4478732,0.0117,0.0078
United Kingdom - Mobile - O2,4478733,0.0117,0.0078
United Kingdom - Mobile - O2,4478734,0.0117,0.0078
United Kingdom - Mobile - O2,4478735,0.0117,0.0078
United Kingdom - Mobile - O2,4478736,0.0117,0.0078
United Kingdom - Mobile - O2,4478737,0.0117,0.0078
United Kingdom - Mobile - O2,4478738,0.0117,0.0078
United Kingdom - Mobile - O2,4478739,0.0117,0.0078
United Kingdom - Mobile - O2,4478740,0.0117,0.0078
United Kingdom - Mobile - O2,4478741,0.0117,0.0078
United Kingdom - Mobile - O2,4478742,0.0117,0.0078
United Kingdom - Mobile - O2,4478743,0.0117,0.0078
United Kingdom - Mobile - O2,4478746,0.0117,0.0078
United Kingdom - Mobile - O2,4478747,0.0117,0.0078
United Kingdom - Mobile - O2,4478748,0.0117,0.0078
United Kingdom - Mobile - O2,4478749,0.0117,0.0078
United Kingdom - Mobile - O2,447885,0.0117,0.0078
United Kingdom - Mobile - O2,447889,0.0117,0.0078
United Kingdom - Mobile - O2,4478923,0.0117,0.0078
United Kingdom - Mobile - O2,4478924,0.0117,0.0078
United Kingdom - Mobile - O2,4478926,0.0117,0.0078
United Kingdom - Mobile - O2,4478927,0.0117,0.0078
United Kingdom - Mobile - O2,4478928,0.0117,0.0078
United Kingdom - Mobile - O2,4478929,0.0117,0.0078
United Kingdom - Mobile - O2,4478932,0.0117,0.0078
United Kingdom - Mobile - O2,4478934,0.0117,0.0078
United Kingdom - Mobile - O2,4478935,0.0117,0.0078
United Kingdom - Mobile - O2,4478936,0.0117,0.0078
United Kingdom - Mobile - O2,4478937,0.0117,0.0078
United Kingdom - Mobile - O2,447894,0.0117,0.0078
United Kingdom - Mobile - O2,447895,0.0117,0.0078
United Kingdom - Mobile - O2,447902,0.0117,0.0078
United Kingdom - Mobile - O2,447907,0.0117,0.0078
United Kingdom - Mobile - O2,447912,0.0117,0.0078
United Kingdom - Mobile - O2,447921,0.0117,0.0078
United Kingdom - Mobile - O2,447922,0.0117,0.0078
United Kingdom - Mobile - O2,447923,0.0117,0.0078
United Kingdom - Mobile - O2,447925,0.0117,0.0078
United Kingdom - Mobile - O2,447926,0.0117,0.0078
United Kingdom - Mobile - O2,447927,0.0117,0.0078
United Kingdom - Mobile - O2,447928,0.0117,0.0078
United Kingdom - Mobile - O2,447933,0.0117,0.0078
United Kingdom - Mobile - O2,447934,0.0117,0.0078
United Kingdom - Mobile - O2,447935,0.0117,0.0078
United Kingdom - Mobile - O2,447936,0.0117,0.0078
United Kingdom - Mobile - O2,447938,0.0117,0.0078
United Kingdom - Mobile - O2,447955,0.0117,0.0078
United Kingdom - Mobile - O2,447999,0.0117,0.0078
United Kingdom - Mobile - Orange,447409,0.0117,0.0078
United Kingdom - Mobile - Orange,447410,0.0117,0.0078
United Kingdom - Mobile - Orange,447416,0.0117,0.0078
United Kingdom - Mobile - Orange,447419,0.0117,0.0078
United Kingdom - Mobile - Orange,447420,0.0117,0.0078
United Kingdom - Mobile - Orange,447421,0.0117,0.0078
United Kingdom - Mobile - Orange,447422,0.0117,0.0078
United Kingdom - Mobile - Orange,447527,0.0117,0.0078
United Kingdom - Mobile - Orange,447528,0.0117,0.0078
United Kingdom - Mobile - Orange,447529,0.0117,0.0078
United Kingdom - Mobile - Orange,447530,0.0117,0.0078
United Kingdom - Mobile - Orange,447531,0.0117,0.0078
United Kingdom - Mobile - Orange,4475320,0.0117,0.0078
United Kingdom - Mobile - Orange,4475321,0.0117,0.0078
United Kingdom - Mobile - Orange,4475322,0.0117,0.0078
United Kingdom - Mobile - Orange,4475323,0.0117,0.0078
United Kingdom - Mobile - Orange,4475324,0.0117,0.0078
United Kingdom - Mobile - Orange,447536,0.0117,0.0078
United Kingdom - Mobile - Orange,447556,0.0117,0.0078
United Kingdom - Mobile - Orange,447579,0.0117,0.0078
United Kingdom - Mobile - Orange,447580,0.0117,0.0078
United Kingdom - Mobile - Orange,447581,0.0117,0.0078
United Kingdom - Mobile - Orange,447582,0.0117,0.0078
United Kingdom - Mobile - Orange,447583,0.0117,0.0078
United Kingdom - Mobile - Orange,447772,0.0117,0.0078
United Kingdom - Mobile - Orange,447773,0.0117,0.0078
United Kingdom - Mobile - Orange,447779,0.0117,0.0078
United Kingdom - Mobile - Orange,447790,0.0117,0.0078
United Kingdom - Mobile - Orange,447791,0.0117,0.0078
United Kingdom - Mobile - Orange,447792,0.0117,0.0078
United Kingdom - Mobile - Orange,447794,0.0117,0.0078
United Kingdom - Mobile - Orange,447800,0.0117,0.0078
United Kingdom - Mobile - Orange,447805,0.0117,0.0078
United Kingdom - Mobile - Orange,447807,0.0117,0.0078
United Kingdom - Mobile - Orange,447811,0.0117,0.0078
United Kingdom - Mobile - Orange,447812,0.0117,0.0078
United Kingdom - Mobile - Orange,447813,0.0117,0.0078
United Kingdom - Mobile - Orange,447814,0.0117,0.0078
United Kingdom - Mobile - Orange,447815,0.0117,0.0078
United Kingdom - Mobile - Orange,447816,0.0117,0.0078
United Kingdom - Mobile - Orange,447817,0.0117,0.0078
United Kingdom - Mobile - Orange,447837,0.0117,0.0078
United Kingdom - Mobile - Orange,447854,0.0117,0.0078
United Kingdom - Mobile - Orange,447855,0.0117,0.0078
United Kingdom - Mobile - Orange,447866,0.0117,0.0078
United Kingdom - Mobile - Orange,447870,0.0117,0.0078
United Kingdom - Mobile - Orange,447875,0.0117,0.0078
United Kingdom - Mobile - Orange,447890,0.0117,0.0078
United Kingdom - Mobile - Orange,447891,0.0117,0.0078
United Kingdom - Mobile - Orange,447896,0.0117,0.0078
United Kingdom - Mobile - Orange,447929,0.0117,0.0078
United Kingdom - Mobile - Orange,447964,0.0117,0.0078
United Kingdom - Mobile - Orange,447965,0.0117,0.0078
United Kingdom - Mobile - Orange,447966,0.0117,0.0078
United Kingdom - Mobile - Orange,447967,0.0117,0.0078
United Kingdom - Mobile - Orange,447968,0.0117,0.0078
United Kingdom - Mobile - Orange,447969,0.0117,0.0078
United Kingdom - Mobile - Orange,447970,0.0117,0.0078
United Kingdom - Mobile - Orange,447971,0.0117,0.0078
United Kingdom - Mobile - Orange,447972,0.0117,0.0078
United Kingdom - Mobile - Orange,447973,0.0117,0.0078
United Kingdom - Mobile - Orange,447974,0.0117,0.0078
United Kingdom - Mobile - Orange,447975,0.0117,0.0078
United Kingdom - Mobile - Orange,447976,0.0117,0.0078
United Kingdom - Mobile - Orange,447977,0.0117,0.0078
United Kingdom - Mobile - Orange,447980,0.0117,0.0078
United Kingdom - Mobile - Orange,447989,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447300,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447301,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447302,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447303,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447304,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447375,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447376,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447377,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447396,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447398,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447399,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447415,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447432,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447433,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447434,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447483,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447484,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447485,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447486,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447487,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447494,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447495,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447496,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447497,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447498,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447504,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447505,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447506,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447507,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447508,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447534,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447535,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447538,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447539,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447550,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447572,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447573,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447574,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447722,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447726,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447757,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447758,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447804,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447806,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447847,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447852,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447903,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447904,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447905,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447906,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447908,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447910,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447913,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447914,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447930,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447931,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447932,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447939,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,44794,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447950,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447951,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447952,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447953,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447954,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447956,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447957,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447958,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447959,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447960,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447961,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447962,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447963,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447981,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447982,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447983,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447984,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447985,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447986,0.0117,0.0078
United Kingdom - Mobile - T-Mobile,447987,0.0117,0.0078
United Kingdom - Mobile - Tier1,447305,0.02655,0.0177
United Kingdom - Mobile - Tier1,447306,0.02655,0.0177
United Kingdom - Mobile - Tier1,4473780,0.02655,0.0177
United Kingdom - Mobile - Tier1,447404,0.02655,0.0177
United Kingdom - Mobile - Tier1,447405,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474060,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474061,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474062,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474063,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474064,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474066,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474067,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474068,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474080,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474081,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474082,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474088,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474089,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474172,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474173,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474174,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474175,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474176,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474177,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474178,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474182,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474183,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474185,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474186,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474188,0.02655,0.0177
United Kingdom - Mobile - Tier1,447424,0.02655,0.0177
United Kingdom - Mobile - Tier1,447438,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474390,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474400,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474401,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474402,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474403,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474404,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474405,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474406,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474407,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474409,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474413,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474414,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474418,0.02655,0.0177
United Kingdom - Mobile - Tier1,447448,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474510,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474511,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474512,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474513,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474514,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474518,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474519,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474570,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474571,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474573,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474575,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474583,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474584,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474587,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474588,0.02655,0.0177
United Kingdom - Mobile - Tier1,447459,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474650,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474651,0.02655,0.0177
United Kingdom - Mobile - Tier1,447466,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474882,0.02655,0.0177
United Kingdom - Mobile - Tier1,4474883,0.02655,0.0177
United Kingdom - Mobile - Tier1,4475200,0.02655,0.0177
United Kingdom - Mobile - Tier1,4475202,0.02655,0.0177
United Kingdom - Mobile - Tier1,4475206,0.02655,0.0177
United Kingdom - Mobile - Tier1,4475373,0.02655,0.0177
United Kingdom - Mobile - Tier1,4475588,0.02655,0.0177
United Kingdom - Mobile - Tier1,4475594,0.02655,0.0177
United Kingdom - Mobile - Tier1,4475599,0.02655,0.0177
United Kingdom - Mobile - Tier1,4475718,0.02655,0.0177
United Kingdom - Mobile - Tier1,4475891,0.02655,0.0177
United Kingdom - Mobile - Tier1,4475892,0.02655,0.0177
United Kingdom - Mobile - Tier1,4475893,0.02655,0.0177
United Kingdom - Mobile - Tier1,4475894,0.02655,0.0177
United Kingdom - Mobile - Tier1,4475895,0.02655,0.0177
United Kingdom - Mobile - Tier1,4475896,0.02655,0.0177
United Kingdom - Mobile - Tier1,4475897,0.02655,0.0177
